Sector,Description,Country,Year,Emission Value,Unit,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2000,692.34,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2001,697.17,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2002,699.7,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2003,698.88,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2004,700.48,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2005,700.13,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2006,697.77,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2007,695.5,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2008,694.81,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2009,690.3,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2010,691.4,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2011,691.26,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2012,692.75,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2013,693.07,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2014,692.57,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Saudi Arabia,2015,693.08,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2000,461.59,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2001,475.28,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2002,472.79,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2003,457.89,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2004,462.61,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2005,449.56,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2006,451.18,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2007,473.61,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2008,477.46,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2009,495.68,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2010,500.7,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2011,497.47,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2012,503.26,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2013,513.53,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2014,495.26,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2015,489.89,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,"Korea, Republic of",2016,491.68,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2000,32.21,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2001,31.95,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2002,33.18,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2003,33.36,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2004,33.82,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2005,36.68,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2006,34.77,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2007,32.97,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2008,32.97,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2009,32.7,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2010,34.52,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2011,34.67,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2012,34.64,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2013,34.07,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2014,33.11,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2015,34.36,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Switzerland,2016,37.81,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2000,402.41,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2001,408.77,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2002,414.12,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2003,410.68,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2004,368.07,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2005,374.81,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2006,404.22,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2007,416,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2008,417.9,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2009,409.6,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2010,409.81,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2011,427.55,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2012,441.82,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2013,448.94,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2014,417.62,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ukraine,2015,380.07,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2000,527.92,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2001,530.09,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2002,533.38,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2003,545.67,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2004,540.29,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2005,544.27,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2006,547.08,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2007,555.49,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2008,548.34,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2009,544.3,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2010,544.84,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2011,551.21,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2012,549.16,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2013,549.14,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2014,545.47,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,World,2015,533.97,g CO2 / kWh,,
Electricity,Share of renewables in electricity generation,Argentina,2000,32.59,%,,
Electricity,Share of renewables in electricity generation,Argentina,2001,41.04,%,,
Electricity,Share of renewables in electricity generation,Argentina,2002,43.01,%,,
Electricity,Share of renewables in electricity generation,Argentina,2003,37.76,%,,
Electricity,Share of renewables in electricity generation,Argentina,2004,31.32,%,,
Electricity,Share of renewables in electricity generation,Argentina,2005,33.3,%,,
Electricity,Share of renewables in electricity generation,Argentina,2006,34.51,%,,
Electricity,Share of renewables in electricity generation,Argentina,2007,28.49,%,,
Electricity,Share of renewables in electricity generation,Argentina,2008,26.61,%,,
Electricity,Share of renewables in electricity generation,Argentina,2009,29.3,%,,
Electricity,Share of renewables in electricity generation,Argentina,2010,27.6,%,,
Electricity,Share of renewables in electricity generation,Argentina,2011,25.18,%,,
Electricity,Share of renewables in electricity generation,Argentina,2012,22.79,%,,
Electricity,Share of renewables in electricity generation,Argentina,2013,24.93,%,,
Electricity,Share of renewables in electricity generation,Argentina,2014,24.93,%,,
Electricity,Share of renewables in electricity generation,Argentina,2015,23.68,%,,
Electricity,Share of renewables in electricity generation,Argentina,2016,21.39,%,,
Electricity,Share of renewables in electricity generation,Argentina,2017,23.12,%,,
Electricity,Share of renewables in electricity generation,Canada,2000,60.6,%,,
Electricity,Share of renewables in electricity generation,Canada,2001,58.11,%,,
Electricity,Share of renewables in electricity generation,Canada,2002,59.98,%,,
Electricity,Share of renewables in electricity generation,Canada,2003,58.86,%,,
Electricity,Share of renewables in electricity generation,Canada,2004,58.34,%,,
Electricity,Share of renewables in electricity generation,Canada,2005,60.06,%,,
Electricity,Share of renewables in electricity generation,Canada,2006,59.88,%,,
Electricity,Share of renewables in electricity generation,Canada,2007,59.86,%,,
Electricity,Share of renewables in electricity generation,Canada,2008,61.31,%,,
Electricity,Share of renewables in electricity generation,Canada,2009,62.62,%,,
Electricity,Share of renewables in electricity generation,Canada,2010,61.07,%,,
Electricity,Share of renewables in electricity generation,Canada,2011,62.16,%,,
Electricity,Share of renewables in electricity generation,Canada,2012,63.37,%,,
Electricity,Share of renewables in electricity generation,Canada,2013,63.36,%,,
Electricity,Share of renewables in electricity generation,Canada,2014,62.36,%,,
Electricity,Share of renewables in electricity generation,Canada,2015,63.84,%,,
Electricity,Share of renewables in electricity generation,Canada,2016,64.62,%,,
Electricity,Share of renewables in electricity generation,Canada,2017,65.84,%,,
Electricity,Share of renewables in electricity generation,Canada,2018,65.55,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2000,98.98,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2001,98.41,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2002,97.83,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2003,97.39,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2004,98.99,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2005,96.45,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2006,93.83,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2007,92.17,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2008,92.63,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2009,94.35,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2010,92.6,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2011,90.83,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2012,91.16,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2013,88.05,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2014,89.32,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2015,97.6,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2016,96.78,%,,
Electricity,Share of renewables in electricity generation,Costa Rica,2017,98.14,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2000,96.47,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2001,97.06,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2002,97.1,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2003,97.43,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2004,97.67,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2005,97.92,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2006,98.18,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2007,95.19,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2008,88.27,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2009,89.42,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2010,98.4,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2011,98.89,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2012,99.47,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2013,99.66,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2014,99.79,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2015,99.8,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2016,99.92,%,,
Electricity,Share of renewables in electricity generation,Ethiopia,2017,99.92,%,,
Electricity,Share of renewables in electricity generation,France,2000,12.74,%,,
Electricity,Share of renewables in electricity generation,France,2001,14.02,%,,
Electricity,Share of renewables in electricity generation,France,2002,11.37,%,,
Electricity,Share of renewables in electricity generation,France,2003,11,%,,
Electricity,Share of renewables in electricity generation,France,2004,11.01,%,,
