Field Name,Country,Country_iso3,Region,Latitude,Longitude,Location,gwp,ch4_gwp_potential,Upstream Methane Emission Rate (NGSI Standard %),Upstream Methane Intensity (kgCH4/boe),Midstream Methane Intensity (kgCH4/boe),Downstream Methane Intensity (kgCH4/boe),Upstream Carbon Dioxide Intensity (kgCO2/boe),Midstream Carbon Dioxide Intensity (kgCO2/boe),Downstream Carbon Dioxide Intensity (kgCO2/boe),Total Emissions Intensity (kgCO2eq/boe),Total Carbon Dioxide Intensity (kgCO2/boe),Industry GHG Responsibility (kgCO2eq/boe),Consumer GHG Responsibility (kgCO2eq/boe),Sulfur Content Weight Percent,API Category,Enhanced recovery,Fracked,Dry Gas,Flaring-to-Oil Ratio (scf flared/bbl),Energy Output of Oil and Gas Produced (MJ/d),Energy Output of Petroleum Products (MJ/d),Breakeven Oil Price (usd/bbl),Breakeven Gas Price (usd/kcf),Flare Rate,Oil or Gas or Condensate,Resource Type,Sour or Sweet
Gubkinskoye,Russian Federation,RUS,Russia,64.7327,76.6158,Onshore,20,82.5,2.72223,1.12933,0.0,0.43326,19.76188,0.0,267.77818,789.93584,427.90745,486.27124,303.6646,0.00884,Regular,0,False,1,2933.69766,550535307.60939,31899252.33792,0.0,2.0,High Flare,Gas,Dry Gas,Sweet Gas
Gubkinskoye,Russian Federation,RUS,Russia,64.7327,76.6158,Onshore,100,29.8,2.72223,1.12933,0.0,0.43326,19.76188,0.0,267.77818,558.73824,427.90745,277.63941,281.09883,0.00884,Regular,0,False,1,2933.69766,550535307.60939,31899252.33792,0.0,2.0,High Flare,Gas,Dry Gas,Sweet Gas
Gulf of Mexico Shallow Shelf,United States,USA,North America,29.09728,-90.70585064874156,Offshore,20,82.5,1.72824,3.18885,0.00183,0.09978,41.9023,37.53722,357.97095,753.12601,474.48421,379.8288,373.29721,0.78387,Regular,1,False,0,64.3,614542566.24688,443236948.56154,0.0,2.65219,Medium Flare,Gas,Wet gas,Sour Gas
Gulf of Mexico Shallow Shelf,United States,USA,North America,29.09728,-90.70585064874156,Offshore,100,29.8,1.72824,3.18885,0.00179,0.09976,41.9023,37.29207,358.01991,576.1843,474.28803,207.35226,368.83204,0.78387,Regular,1,False,0,64.3,614542566.24688,443236948.56154,0.0,2.65219,Medium Flare,Gas,Wet gas,Sour Gas
Gullfaks,Norway,NOR,Western Europe,61.1797,2.2121,Offshore,20,82.5,0.19704,0.50872,0.00824,0.01913,14.38224,37.52966,402.53347,501.05463,463.87028,94.34547,406.70916,0.21859,Light,1,False,0,4.01839,188996945.79752,161369848.10507,43.7,0.0,Low Flare,Oil,Light Oil,Sweet Oil
Gullfaks,Norway,NOR,Western Europe,61.1797,2.2121,Offshore,100,29.8,0.19704,0.50872,0.00805,0.01908,14.38224,37.3006,402.57606,473.4458,463.68381,66.8943,406.5515,0.21859,Light,1,False,0,4.01839,188996945.79752,161369848.10507,43.7,0.0,Low Flare,Oil,Light Oil,Sweet Oil
Gullfaks Sor,Norway,NOR,Western Europe,61.049,2.019,Offshore,20,82.5,0.55442,0.95475,0.00143,0.25593,18.9078,13.24909,355.96928,570.59597,452.77349,192.03903,378.55693,0.21859,Light,1,False,0,4.01839,488926436.52514,219206133.93785,0.0,3.4,Low Flare,Gas,Wet gas,Sweet Gas
Gullfaks Sor,Norway,NOR,Western Europe,61.049,2.019,Offshore,100,29.8,0.55442,0.95475,0.0014,0.25592,18.9078,13.0785,355.97973,495.55329,452.61334,129.86981,365.68348,0.21859,Light,1,False,0,4.01839,488926436.52514,219206133.93785,0.0,3.4,Low Flare,Gas,Wet gas,Sweet Gas
Gumust-Kakap,Malaysia,MYS,South East Asia,5.768,114.38,Offshore,20,82.5,0.0,1.11735,0.00819,0.01974,109.43059,37.29833,409.51412,656.64387,567.84635,243.39728,413.24659,0.06259,Light,1,False,0,341.2,168805104.93013,166392829.39035,15.3,0.0,High Flare,Oil,Light Oil,Sweet Oil
Gumust-Kakap,Malaysia,MYS,South East Asia,5.768,114.38,Offshore,100,29.8,0.0,1.11735,0.008,0.0197,109.43059,37.04289,409.54776,596.92048,567.62456,183.80341,413.11707,0.06259,Light,1,False,0,341.2,168805104.93013,166392829.39035,15.3,0.0,High Flare,Oil,Light Oil,Sweet Oil
Guneshli,Azerbaijan,AZE,Central Asia,40.1526,51.1048,Offshore,20,82.5,0.72584,1.12053,0.00509,0.15311,28.06224,25.15585,398.4864,593.86631,480.54052,180.39024,413.47607,0.15113,Light,1,False,0,226.0231,592363410.12019,435690743.58385,43.6,0.0,High Flare,Oil,Light Oil,Sweet Oil
Guneshli,Azerbaijan,AZE,Central Asia,40.1526,51.1048,Offshore,100,29.8,0.72584,1.12053,0.00497,0.15309,28.06224,24.96009,398.51137,520.37089,480.36973,114.17502,406.19587,0.15113,Light,1,False,0,226.0231,592363410.12019,435690743.58385,43.6,0.0,High Flare,Oil,Light Oil,Sweet Oil
Halfaya,Iraq,IRQ,Middle East,31.694,47.4644,Onshore,20,82.5,0.0,1.48673,0.0045,0.022,39.87068,56.17329,402.95865,642.0917,517.29525,226.24579,415.8459,8.13339,Heavy Oil 20-23,1,False,0,329.38502,2088940550.5741,2001864224.6335,5.7,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Halfaya,Iraq,IRQ,Middle East,31.694,47.4644,Onshore,100,29.8,0.0,1.48673,0.0044,0.02195,39.87068,55.89148,403.0406,563.06449,517.09539,147.36743,415.69706,8.13339,Heavy Oil 20-23,1,False,0,329.38502,2088940550.5741,2001864224.6335,5.7,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Hasbah,Saudi Arabia,SAU,Middle East,28.1472,49.9201,Offshore,20,82.5,0.92782,0.65523,0.0,0.36016,10.24621,4.79225,326.02899,467.69681,370.39599,111.37243,356.32437,0.04834,Light,0,False,0,20.1,2236628742.92052,529908373.70154,0.0,0.8,Medium Flare,Gas,Wet gas,Sweet Gas
Hasbah,Saudi Arabia,SAU,Middle East,28.1472,49.9201,Offshore,100,29.8,0.92782,0.65523,0.0,0.36016,10.24621,4.67196,326.03005,406.22001,370.27675,68.41633,337.80369,0.04834,Light,0,False,0,20.1,2236628742.92052,529908373.70154,0.0,0.8,Medium Flare,Gas,Wet gas,Sweet Gas
Hassi Messaoud,Algeria,DZA,North Africa,31.6228,5.9264,Onshore,20,82.5,0.0,0.98762,0.00813,0.02122,48.81997,40.03342,372.33986,556.01841,473.35491,171.26245,384.75596,0.07444,Light,1,False,0,291.53498,3139976110.2736,2664308184.30001,17.2,0.0,High Flare,Oil,Ultra-Light Oil,Sweet Oil
Hassi Messaoud,Algeria,DZA,North Africa,31.6228,5.9264,Onshore,100,29.8,0.0,0.98762,0.00795,0.02117,48.81997,39.79174,372.42314,503.15768,473.19651,118.56467,384.59301,0.07444,Light,1,False,0,291.53498,3139976110.2736,2664308184.30001,17.2,0.0,High Flare,Oil,Ultra-Light Oil,Sweet Oil
Hassi R'Mel,Algeria,DZA,North Africa,32.81944,3.2417,Onshore,20,82.5,0.75476,1.50101,7.271946913960299e-06,0.26861,38.9894,7.49598,315.64427,588.55923,416.81305,249.91943,338.6398,0.0379,Light,1,False,0,538.27789,4039813340.05432,1496567307.73771,0.0,10.32303,High Flare,Gas,Wet gas,Sweet Gas
Hassi R'Mel,Algeria,DZA,North Africa,32.81944,3.2417,Onshore,100,29.8,0.75476,1.50101,7.105386791902855e-06,0.26861,38.9894,7.30717,315.64621,479.63885,416.62618,154.64109,324.99776,0.0379,Light,1,False,0,538.27789,4039813340.05432,1496567307.73771,0.0,10.32303,High Flare,Gas,Wet gas,Sweet Gas
Haynesville,United States,USA,North America,32.20769,-93.8542057726171,Onshore,20,82.5,1.25153,0.76687,0.0,0.58827,33.44091,0.0,322.48924,547.229,389.96127,176.03577,371.19322,0.01359,Light,0,True,1,20.24193,10974213249.68742,123822431.30377,0.0,3.5,Very Low Flare,Gas,Dry Gas,Sour Gas
Haynesville,United States,USA,North America,32.20769,-93.8542057726171,Onshore,100,29.8,1.25153,0.76687,0.0,0.58827,33.44091,0.0,322.48924,447.16858,389.96127,106.65568,340.5129,0.01359,Light,0,True,1,20.24193,10974213249.68742,123822431.30377,0.0,3.5,Very Low Flare,Gas,Dry Gas,Sour Gas
Hebron,Canada,CAN,North America,46.5427,-48.5282,Offshore,20,82.5,0.0,0.75733,0.00522,0.03069,17.89793,63.53652,417.45231,585.97328,516.04659,150.68688,435.28639,0.79087,Heavy Oil 20-23,1,False,0,0.08015,830250293.26824,793137313.95893,18.5,0.0,Very Low Flare,Oil,Heavy Oil,Sour Oil
Hebron,Canada,CAN,North America,46.5427,-48.5282,Offshore,100,29.8,0.0,0.75733,0.0051,0.03064,17.89793,63.29095,417.54903,545.39011,515.89774,110.23134,435.15877,0.79087,Heavy Oil 20-23,1,False,0,0.08015,830250293.26824,793137313.95893,18.5,0.0,Very Low Flare,Oil,Heavy Oil,Sour Oil
Helang-Layang,Malaysia,MYS,South East Asia,4.7797,113.4942,Offshore,20,82.5,0.39052,0.94838,0.00024,0.27316,423.09488,9.32116,298.85887,929.15058,808.43975,607.28758,321.863,0.05468,Light,0,False,0,341.2,84743543.85654,30054368.01974,0.0,3.9,High Flare,Gas,Acid Gas,Sour Gas
Helang-Layang,Malaysia,MYS,South East Asia,4.7797,113.4942,Offshore,100,29.8,0.39052,0.94838,0.00023,0.27315,423.09488,9.12155,298.86104,852.27754,808.24232,544.33779,307.93974,0.05468,Light,0,False,0,341.2,84743543.85654,30054368.01974,0.0,3.9,High Flare,Gas,Acid Gas,Sour Gas
Hetianhe,China,CHN,East Asia,38.7399,80.0223,Onshore,20,82.5,1.14783,0.5922,0.0,0.4736,8.39125,0.0,292.71037,452.40214,329.27727,120.46393,331.93821,0.00216,Light,0,False,1,63.3,374104948.75189,289130.46808,0.0,1.5,Very Low Flare,Gas,Dry Gas,Sweet Gas
Hetianhe,China,CHN,East Asia,38.7399,80.0223,Onshore,100,29.8,1.14783,0.5922,0.0,0.4736,8.39125,0.0,292.71037,373.94304,329.27727,66.67173,307.27131,0.00216,Light,0,False,1,63.3,374104948.75189,289130.46808,0.0,1.5,Very Low Flare,Gas,Dry Gas,Sweet Gas
Hibernia,Canada,CAN,North America,46.7542,-48.784,Offshore,20,82.5,0.0,0.92601,0.00817,0.02219,29.41468,42.48459,458.43365,622.32408,547.65439,157.93392,464.39016,0.4779,Regular,1,False,0,52.97563,436809522.42104,475657725.91394,27.5,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
Hibernia,Canada,CAN,North America,46.7542,-48.784,Offshore,100,29.8,0.0,0.92601,0.00798,0.02214,29.41468,42.23677,458.47717,572.67334,547.45008,108.41489,464.25845,0.4779,Regular,1,False,0,52.97563,436809522.42104,475657725.91394,27.5,0.0,Medium Flare,Oil,Light Oil,Sweet Oil
Hides,Papua New Guinea,PNG,Oceania,-5.9311,142.714,Onshore,20,82.5,1.03149,0.67249,0.0,0.40132,11.05464,3.76141,318.99914,524.36931,403.15261,171.86906,352.50024,0.02149,Light,0,False,0,2.12439,1051271330.45567,148743487.51759,0.0,1.5,Very Low Flare,Gas,Wet gas,Sweet Gas
Hides,Papua New Guinea,PNG,Oceania,-5.9311,142.714,Onshore,100,29.8,1.03149,0.67249,0.0,0.40132,11.05464,3.68763,318.99957,447.51479,403.07926,115.75012,331.76468,0.02149,Light,0,False,0,2.12439,1051271330.45567,148743487.51759,0.0,1.5,Very Low Flare,Gas,Wet gas,Sweet Gas
Horizon,Canada,CAN,North America,57.3937,-111.7624,Onshore,20,82.5,0.0,0.44714,0.0056,0.03788,102.28903,70.22602,431.43193,671.35806,624.02342,217.70475,453.65332,4.47002,Extra Heavy Oil,1,False,0,3.2639,2033116631.83071,1399623861.4473,26.1,0.0,Low Flare,Oil,Extra-Heavy Oil,Sour Oil
Horizon,Canada,CAN,North America,57.3937,-111.7624,Onshore,100,29.8,0.0,0.44714,0.00548,0.03783,102.28903,69.96516,431.5482,647.08082,623.87883,193.56454,453.51629,4.47002,Extra Heavy Oil,1,False,0,3.2639,2033116631.83071,1399623861.4473,26.1,0.0,Low Flare,Oil,Extra-Heavy Oil,Sour Oil
Huizhou,China,CHN,East Asia,21.1667,115.2251,Offshore,20,82.5,0.0,1.15396,0.00448,0.02169,30.06696,55.08963,392.7875,589.2863,490.0902,182.28238,407.00392,0.11257,Regular,1,False,0,36.51493,169847955.46555,156554752.75311,27.0,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Huizhou,China,CHN,East Asia,21.1667,115.2251,Offshore,100,29.8,0.0,1.15396,0.00438,0.02164,30.06696,54.84449,392.87306,527.84402,489.93062,120.97426,406.86976,0.11257,Regular,1,False,0,36.51493,169847955.46555,156554752.75311,27.0,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Huntington Beach,United States,USA,North America,33.6736,-118.024,Onshore,20,82.5,0.0,0.63727,0.00546,0.0361,60.61798,64.53882,413.17384,604.71692,549.45201,177.24501,427.47191,1.56,Heavy Oil 15-19,1,False,0,64.3,22719530.99917,21666537.25189,47.0,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Huntington Beach,United States,USA,North America,33.6736,-118.024,Onshore,100,29.8,0.0,0.63727,0.00533,0.03605,60.61798,64.21583,413.25813,570.37356,549.21329,143.067,427.30656,1.56,Heavy Oil 15-19,1,False,0,64.3,22719530.99917,21666537.25189,47.0,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Ibewa,Nigeria,NGA,West Africa,5.2361,6.6528,Onshore,20,82.5,0.65791,0.53036,0.00099,0.30633,10.88414,6.26693,322.85969,468.87027,390.45659,119.92032,348.94995,0.17828,Regular,1,False,0,33.02881,257789847.12704,46015135.18547,0.0,1.6,Medium Flare,Gas,Wet gas,Sweet Gas
Ibewa,Nigeria,NGA,West Africa,5.2361,6.6528,Onshore,100,29.8,0.65791,0.53036,0.00097,0.30632,10.88414,6.21022,322.86614,418.91579,390.40633,85.60039,333.3154,0.17828,Regular,1,False,0,33.02881,257789847.12704,46015135.18547,0.0,1.6,Medium Flare,Gas,Wet gas,Sweet Gas
Ichthys,Australia,AUS,Oceania,-13.861,123.2759,Offshore,20,82.5,0.91718,0.72523,0.0,0.36223,11.40908,4.92214,314.17062,488.02222,383.92563,143.5585,344.46372,0.00901,Light,0,False,0,70.07434,1326618296.43594,294193260.09151,0.0,1.1,Medium Flare,Gas,Wet gas,Sweet Gas
Ichthys,Australia,AUS,Oceania,-13.861,123.2759,Offshore,100,29.8,0.91718,0.72523,0.0,0.36223,11.40908,4.80352,314.17096,422.09241,383.80734,96.28454,325.80787,0.00901,Light,0,False,0,70.07434,1326618296.43594,294193260.09151,0.0,1.1,Medium Flare,Gas,Wet gas,Sweet Gas
Idd El Shargi,Qatar,QAT,Middle East,25.4453,52.3792,Offshore,20,82.5,0.14042,0.73916,0.00342,0.02069,31.76994,51.70256,386.44048,553.05467,489.57651,154.54237,398.51229,2.36266,Regular,1,False,0,66.64096,366125022.65036,336267053.20344,26.6,0.0,High Flare,Oil,Medium Oil,Sour Oil
Idd El Shargi,Qatar,QAT,Middle East,25.4453,52.3792,Offshore,100,29.8,0.14042,0.73916,0.00335,0.02064,31.76994,51.40368,386.51514,513.4785,489.3523,115.09627,398.38223,2.36266,Regular,1,False,0,66.64096,366125022.65036,336267053.20344,26.6,0.0,High Flare,Oil,Medium Oil,Sour Oil
In Amenas,Algeria,DZA,North Africa,28.0174,9.5069,Onshore,20,82.5,1.19851,0.80315,0.0,0.38687,15.50763,4.48693,337.80771,549.2384,411.95247,178.7777,370.4607,0.07444,Light,0,False,0,361.30453,893346699.78474,183519774.44756,0.0,2.6,High Flare,Gas,Wet gas,Sour Gas
In Amenas,Algeria,DZA,North Africa,28.0174,9.5069,Onshore,100,29.8,1.19851,0.80315,0.0,0.38687,15.50763,4.38939,337.80965,462.30464,411.85688,111.7805,350.52414,0.07444,Light,0,False,0,361.30453,893346699.78474,183519774.44756,0.0,2.6,High Flare,Gas,Wet gas,Sour Gas
In Salah,Algeria,DZA,North Africa,27.8914,2.4148,Onshore,20,82.5,1.27295,0.70621,0.0,0.46877,11.86048,0.0,289.03996,481.9961,338.63541,154.1287,327.8674,0.00216,Light,1,False,1,13377.81541,223090879.48705,578276.89448,0.0,2.4,Medium Flare,Gas,Dry Gas,Sweet Gas
In Salah,Algeria,DZA,North Africa,27.8914,2.4148,Onshore,100,29.8,1.27295,0.70621,0.0,0.46877,11.86048,0.0,289.03996,390.58235,338.63541,87.13099,303.45137,0.00216,Light,1,False,1,13377.81541,223090879.48705,578276.89448,0.0,2.4,Medium Flare,Gas,Dry Gas,Sweet Gas
Incahuasi,Bolivia,BOL,South America,-19.8321,-63.69540000000001,Onshore,20,82.5,1.08923,0.64546,0.0,0.40736,9.68695,2.79656,313.92674,483.75381,365.98246,135.8439,347.90991,0.02524,Light,0,False,0,47.37045,258387402.10669,34193838.94967,0.0,2.5,Medium Flare,Gas,Wet gas,Sweet Gas
Incahuasi,Bolivia,BOL,South America,-19.8321,-63.69540000000001,Onshore,100,29.8,1.08923,0.64546,0.0,0.40736,9.68695,2.72367,313.92717,409.07491,365.90999,82.23451,326.8404,0.02524,Light,0,False,0,47.37045,258387402.10669,34193838.94967,0.0,2.5,Medium Flare,Gas,Wet gas,Sweet Gas
Iracema,Brazil,BRA,South America,-25.2021,-42.8873,Offshore,20,82.5,0.40198,0.72943,0.00694,0.02112,16.45096,33.42315,462.84588,590.0612,529.69591,120.94937,469.11183,0.28682,Regular,1,False,0,15.42844,1427555566.59808,1452633401.95235,24.0,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Iracema,Brazil,BRA,South America,-25.2021,-42.8873,Offshore,100,29.8,0.40198,0.72943,0.00678,0.02109,16.45096,33.1986,462.88498,550.86942,529.51046,81.85867,469.01075,0.28682,Regular,1,False,0,15.42844,1427555566.59808,1452633401.95235,24.0,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Ixachi,Mexico,MEX,North America,18.55028,-96.12444432103302,Onshore,20,82.5,1.10585,1.96172,1.2562852420687163e-05,0.27967,39.85377,9.36983,348.7501,667.54712,460.96276,294.46283,373.08429,0.1192,Light,0,False,0,1317.05491,492821005.37437,210900658.91953,0.0,3.10049,Very High Flare,Gas,Wet gas,Sweet Gas
Ixachi,Mexico,MEX,North America,18.55028,-96.12444432103302,Onshore,100,29.8,1.10585,1.96172,1.2275083224266122e-05,0.27967,39.85377,9.17186,348.75391,536.63051,460.7686,177.71123,358.91928,0.1192,Light,0,False,0,1317.05491,492821005.37437,210900658.91953,0.0,3.10049,Very High Flare,Gas,Wet gas,Sweet Gas
Jacana,Colombia,COL,South America,4.3884,-72.7214,Onshore,20,82.5,0.0,0.83141,0.00558,0.03824,83.51393,61.53757,432.99117,669.66849,593.44094,219.73605,449.93245,0.24701,Extra Heavy Oil,1,False,0,46.0,176607670.58162,168911091.81219,40.0,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sweet Oil
Jacana,Colombia,COL,South America,4.3884,-72.7214,Onshore,100,29.8,0.0,0.83141,0.00545,0.0382,83.51393,61.31049,433.07677,625.17926,593.29947,175.36424,449.81502,0.24701,Extra Heavy Oil,1,False,0,46.0,176607670.58162,168911091.81219,40.0,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sweet Oil
Jackfish,Canada,CAN,North America,55.5217,-110.9816,Onshore,20,82.5,0.0,0.70558,0.0056,0.03744,86.22191,70.29989,428.221,671.50011,603.14834,221.4414,450.05871,4.47002,Extra Heavy Oil,1,False,0,1.16976,734592185.74339,698107089.49175,26.4,0.0,Very Low Flare,Oil,Extra-Heavy Oil,Sour Oil
Jackfish,Canada,CAN,North America,55.5217,-110.9816,Onshore,100,29.8,0.0,0.70558,0.00548,0.0374,86.22191,70.03745,428.33564,633.60244,603.00053,183.68075,449.92168,4.47002,Extra Heavy Oil,1,False,0,1.16976,734592185.74339,698107089.49175,26.4,0.0,Very Low Flare,Oil,Extra-Heavy Oil,Sour Oil
Jackpine,Canada,CAN,North America,57.244,-111.2424,Onshore,20,82.5,0.0,0.46309,0.0056,0.03788,95.98204,70.22611,431.43193,666.36693,617.71656,212.71361,453.65332,4.47002,Extra Heavy Oil,1,False,0,19.9,1107948263.25276,762724548.03084,32.7,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sour Oil
Jackpine,Canada,CAN,North America,57.244,-111.2424,Onshore,100,29.8,0.0,0.46309,0.00548,0.03783,95.98204,69.96525,431.5482,641.24922,617.57196,187.73293,453.51629,4.47002,Extra Heavy Oil,1,False,0,19.9,1107948263.25276,762724548.03084,32.7,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sour Oil
Janzlo,Australia,AUS,Oceania,-19.8333,114.4667,Offshore,20,82.5,0.96002,0.61704,0.0,0.47167,9.1474,0.0,291.51637,454.46549,346.85866,123.88128,330.5842,0.00216,Light,0,False,1,172.7,1128362237.50117,144563.06217,0.0,1.3,Very Low Flare,Gas,Dry Gas,Sweet Gas
Janzlo,Australia,AUS,Oceania,-19.8333,114.4667,Offshore,100,29.8,0.96002,0.61704,0.0,0.47167,9.1474,0.0,291.51637,385.7813,346.85866,79.76337,306.01792,0.00216,Light,0,False,1,172.7,1128362237.50117,144563.06217,0.0,1.3,Very Low Flare,Gas,Dry Gas,Sweet Gas
Jasmine,United Kingdom,GBR,Western Europe,56.7093,2.1902,Offshore,20,82.5,1.0208,0.7658,0.0,0.30782,13.08154,8.2591,327.60081,518.49122,406.46021,164.84514,353.64607,0.01026,Light,0,False,0,96.6,53151181.83168,18038028.93207,0.0,5.5,Medium Flare,Gas,Wet gas,Sweet Gas
Jasmine,United Kingdom,GBR,Western Europe,56.7093,2.1902,Offshore,100,29.8,1.0208,0.7658,0.0,0.30782,13.08154,8.08421,327.60189,447.63664,406.2864,109.70952,337.92712,0.01026,Light,0,False,0,96.6,53151181.83168,18038028.93207,0.0,5.5,Medium Flare,Gas,Wet gas,Sweet Gas
Johan Sverdrup,Norway,NOR,Western Europe,58.8013,2.6035,Offshore,20,82.5,0.07204,0.19725,0.00429,0.02188,6.38708,57.60051,397.32616,489.77836,472.03008,79.68093,410.09743,0.81777,Regular,1,False,0,4.01839,3026949723.71089,2885317252.74169,6.9,0.0,Low Flare,Oil,Medium Oil,Sour Oil
Johan Sverdrup,Norway,NOR,Western Europe,58.8013,2.6035,Offshore,100,29.8,0.07204,0.19725,0.00419,0.02182,6.38708,57.29056,397.40964,478.69743,471.8036,68.75792,409.93952,0.81777,Regular,1,False,0,4.01839,3026949723.71089,2885317252.74169,6.9,0.0,Low Flare,Oil,Medium Oil,Sour Oil
Jubarte,Brazil,BRA,South America,-21.2494,-40.0503,Offshore,20,82.5,0.17158,0.87026,0.00475,0.0326,19.23339,64.27217,414.22715,594.28808,514.30911,161.24668,433.0414,0.56597,Regular,1,False,0,45.42841,479559017.07441,455672139.13962,50.8,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Jubarte,Brazil,BRA,South America,-21.2494,-40.0503,Offshore,100,29.8,0.17158,0.87026,0.00464,0.03255,19.23339,63.9991,414.32772,547.75699,514.1366,114.84336,432.91364,0.56597,Regular,1,False,0,45.42841,479559017.07441,455672139.13962,50.8,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
KMZ,Mexico,MEX,North America,19.5675,-92.2379,Offshore,20,82.5,0.04335,1.2859,0.00471,0.03314,25.46409,58.90526,404.18741,614.16805,502.90625,194.81757,419.35048,4.2184,Heavy Oil 15-19,1,False,0,55.25139,3687461537.62683,3361549886.46058,27.0,0.0,High Flare,Oil,Heavy Oil,Sour Oil
KMZ,Mexico,MEX,North America,19.5675,-92.2379,Offshore,100,29.8,0.04335,1.2859,0.0046,0.03309,25.46409,58.61994,404.27052,545.72356,502.70404,126.50522,419.21833,4.2184,Heavy Oil 15-19,1,False,0,55.25139,3687461537.62683,3361549886.46058,27.0,0.0,High Flare,Oil,Heavy Oil,Sour Oil
KSR,Morocco,MAR,North Africa,34.5161,-6.0343,Onshore,20,82.5,1.10883,0.64491,0.0,0.43044,10.68244,0.0,266.03644,437.96549,317.49247,136.27637,301.68912,0.00216,Light,0,False,1,0.0,3737346.96493,287029.44641,0.0,20.0,No Flare Info,Gas,Dry Gas,Sweet Gas
KSR,Morocco,MAR,North Africa,34.5161,-6.0343,Onshore,100,29.8,1.10883,0.64491,0.0,0.43044,10.68244,0.0,266.03644,360.93887,317.49247,81.66854,279.27033,0.00216,Light,0,False,1,0.0,3737346.96493,287029.44641,0.0,20.0,No Flare Info,Gas,Dry Gas,Sweet Gas
Kalamkas,Kazakhstan,KAZ,Central Asia,45.3727,51.9286,Onshore,20,82.5,0.0,0.9526,0.00454,0.0222,43.24793,58.64081,394.6229,593.16935,513.17093,185.18379,407.98557,3.30048,Regular,1,False,0,81.2,455228051.83901,431401459.68531,26.8,0.0,High Flare,Oil,Medium Oil,Sour Oil
Kalamkas,Kazakhstan,KAZ,Central Asia,45.3727,51.9286,Onshore,100,29.8,0.0,0.9526,0.00444,0.02214,43.24793,58.32628,394.71111,542.26017,512.9446,134.44168,407.81849,3.30048,Regular,1,False,0,81.2,455228051.83901,431401459.68531,26.8,0.0,High Flare,Oil,Medium Oil,Sour Oil
Kandhkot,Pakistan,PAK,South Asia,28.237,69.2775,Onshore,20,82.5,1.11182,0.59031,0.0,0.47374,8.50692,0.0,292.79842,443.94061,325.73133,111.90255,332.03806,0.00216,Light,0,False,1,757.64319,108189893.16117,144569.22362,0.0,1.2,Low Flare,Gas,Dry Gas,Sweet Gas
Kandhkot,Pakistan,PAK,South Asia,28.237,69.2775,Onshore,100,29.8,1.11182,0.59031,0.0,0.47374,8.50692,0.0,292.79842,368.62224,325.73133,61.2585,307.36374,0.00216,Light,0,False,1,757.64319,108189893.16117,144569.22362,0.0,1.2,Low Flare,Gas,Dry Gas,Sweet Gas
Kandym-Khauzsk,Uzbekistan,UZB,Central Asia,39.8315,63.5065,Onshore,20,82.5,1.14778,0.60836,0.0,0.4659,8.79972,0.0,287.95362,449.35207,326.24562,122.80812,326.54395,0.46393,Light,0,False,1,385.01817,822804314.83126,13201489.46197,0.0,2.2,Medium Flare,Gas,Dry Gas,Sweet Gas
Kandym-Khauzsk,Uzbekistan,UZB,Central Asia,39.8315,63.5065,Onshore,100,29.8,1.14778,0.60836,0.0,0.4659,8.79972,0.0,287.95362,370.85166,326.24562,68.57373,302.27793,0.46393,Light,0,False,1,385.01817,822804314.83126,13201489.46197,0.0,2.2,Medium Flare,Gas,Dry Gas,Sweet Gas
Karachaganak,Kazakhstan,KAZ,Central Asia,51.3158,53.26,Onshore,20,82.5,0.27868,0.46082,0.0,0.07623,28.21005,34.55937,319.09643,486.9676,411.3446,130.00091,356.96669,0.70596,Light,1,False,0,21.94065,2201741964.28497,1216589689.64638,16.1,0.0,Medium Flare,NGL/Condensate,Condensate,Sweet Gas
Karachaganak,Kazakhstan,KAZ,Central Asia,51.3158,53.26,Onshore,100,29.8,0.27868,0.46082,0.0,0.07623,28.21005,34.40914,319.24842,454.92897,411.34635,100.93101,353.99796,0.70596,Light,1,False,0,21.94065,2201741964.28497,1216589689.64638,16.1,0.0,Medium Flare,NGL/Condensate,Condensate,Sweet Gas
